Age,Income,SpendingScore,ZipCode,Country,IDNumber
45,85000,40.0,30003,France,101196
45,65000,50.0,10001,Germany,118901
55,25000,60.0,50005,France,101926
25,25000,80.0,20002,Canada,107095
30,75000,90.0,20002,USA,119848
35,95000,70.0,20002,Canada,113631
70,95000,20.0,10001,USA,134939
45,75000,80.0,50005,Canada,117329
35,85000,80.0,20002,UK,119993
40,95000,90.0,30003,USA,138737
65,45000,20.0,20002,France,129712
45,65000,80.0,30003,France,114110
40,35000,30.0,40004,UK,129765
45,25000,100.0,50005,Germany,132290
50,85000,10.0,30003,Canada,101000
50,65000,100.0,20002,France,123846
45,65000,70.0,10001,Canada,102723
55,45000,90.0,50005,Canada,130341
40,95000,50.0,20002,UK,126310
40,35000,50.0,50005,Germany,134630
65,65000,100.0,50005,Germany,104908
30,35000,90.0,40004,Canada,115513
35,85000,10.0,50005,Canada,102545
55,65000,50.0,20002,Germany,114166
60,35000,20.0,10001,UK,131338
25,65000,30.0,30003,France,116573
30,45000,10.0,20002,USA,114823
25,25000,50.0,30003,Canada,127745
30,85000,100.0,50005,UK,111975
65,65000,90.0,40004,UK,138058
50,35000,80.0,50005,France,132921
70,75000,50.0,30003,Canada,111850
65,35000,70.0,10001,Canada,103599
30,45000,50.0,20002,Germany,122386
40,75000,10.0,40004,USA,129876
60,55000,30.0,10001,Canada,108937
70,85000,100.0,40004,USA,126736
70,35000,70.0,20002,UK,110811
50,25000,20.0,20002,Germany,103129
65,35000,80.0,20002,Canada,115840
65,75000,90.0,40004,UK,108246
65,95000,20.0,40004,USA,112218
45,55000,40.0,30003,UK,122040
35,55000,20.0,50005,UK,111531
40,85000,70.0,10001,Canada,131506
65,55000,30.0,50005,USA,129959
25,35000,10.0,50005,France,107629
35,75000,50.0,20002,Canada,121609
30,75000,80.0,20002,France,107984
35,55000,90.0,10001,Germany,118561
30,35000,60.0,50005,France,117982
45,85000,40.0,40004,USA,108073
45,55000,100.0,40004,Canada,105711
40,25000,50.0,20002,France,101236
25,55000,90.0,20002,Canada,125427
65,35000,10.0,10001,UK,109159
60,75000,100.0,50005,USA,135429
35,45000,20.0,40004,Germany,122801
50,35000,70.0,50005,UK,135079
55,65000,100.0,20002,UK,107172
65,95000,20.0,20002,UK,137056
70,25000,50.0,30003,UK,101951
50,45000,70.0,20002,USA,113169
50,65000,100.0,40004,USA,133889
40,35000,100.0,40004,France,109929
35,45000,20.0,40004,France,138599
50,75000,50.0,50005,UK,110963
70,35000,50.0,10001,Germany,100466
65,25000,20.0,30003,Canada,120508
35,35000,100.0,30003,USA,134163
35,45000,100.0,10001,USA,112085
70,55000,80.0,40004,Canada,130613
55,85000,80.0,30003,Canada,139744
55,35000,30.0,30003,USA,121083
65,35000,70.0,40004,France,114318
40,85000,40.0,20002,UK,108865
45,95000,20.0,30003,UK,135672
40,55000,50.0,20002,UK,103835
25,25000,90.0,20002,UK,102198
60,95000,100.0,20002,USA,117471
40,75000,30.0,40004,France,116394
40,25000,90.0,40004,Germany,114167
30,25000,100.0,40004,USA,132220
65,95000,80.0,50005,Germany,128837
60,85000,30.0,20002,USA,139719
45,95000,10.0,40004,UK,126837
40,95000,20.0,20002,Germany,106106
30,25000,100.0,30003,France,123240
30,35000,50.0,40004,USA,121687
65,35000,50.0,30003,USA,131421
60,85000,80.0,30003,France,119241
65,45000,40.0,20002,UK,126492
60,45000,20.0,40004,USA,132850
40,85000,90.0,50005,France,139943
40,35000,80.0,40004,USA,123823
45,65000,100.0,30003,Canada,116223
35,65000,100.0,30003,France,132973
30,35000,90.0,10001,Canada,102151
35,55000,80.0,40004,Germany,112832
50,25000,60.0,50005,Canada,108034
50,75000,20.0,40004,Canada,115132
60,55000,90.0,50005,France,136681
70,75000,10.0,10001,UK,110409
25,85000,30.0,20002,USA,135523
65,35000,40.0,50005,France,106650
55,85000,10.0,40004,USA,137075
65,85000,30.0,10001,France,133890
65,55000,70.0,10001,UK,113769
35,95000,30.0,20002,Germany,112361
40,85000,90.0,30003,USA,133362
50,85000,90.0,10001,Canada,100117
25,55000,10.0,40004,USA,103106
30,85000,20.0,40004,USA,128345
70,75000,90.0,50005,UK,100205
30,75000,50.0,20002,USA,130724
45,75000,10.0,50005,UK,129107
60,45000,40.0,10001,USA,136018
35,95000,50.0,50005,France,133084
25,95000,70.0,20002,Canada,124935
45,25000,40.0,40004,Canada,126535
60,65000,100.0,30003,Canada,129869
45,75000,100.0,20002,USA,123406
65,45000,60.0,30003,UK,121720
30,85000,30.0,20002,France,106476
65,35000,40.0,20002,USA,107218
30,45000,40.0,30003,UK,125114
50,85000,30.0,30003,UK,121648
30,25000,30.0,40004,UK,134780
45,45000,40.0,10001,UK,115062
60,75000,30.0,10001,Canada,115037
55,55000,10.0,30003,France,109591
35,25000,30.0,30003,France,115080
55,65000,60.0,20002,Germany,119541
40,95000,60.0,10001,USA,114534
70,35000,50.0,30003,Germany,131751
25,95000,100.0,50005,UK,105394
50,95000,30.0,40004,Germany,115923
60,85000,50.0,30003,Germany,107884
35,75000,80.0,50005,France,116930
35,35000,100.0,50005,USA,109224
65,55000,30.0,40004,UK,114537
35,55000,50.0,30003,USA,121936
35,45000,70.0,20002,Canada,111051
35,65000,80.0,50005,Germany,139910
45,35000,80.0,50005,USA,111553
40,25000,80.0,40004,USA,109754
60,55000,40.0,30003,Germany,125824
25,75000,70.0,40004,France,106961
40,85000,50.0,20002,UK,113904
40,95000,90.0,50005,France,137471
50,85000,20.0,40004,USA,101478
25,35000,20.0,50005,France,118268
65,35000,90.0,10001,Canada,121836
30,45000,50.0,20002,Canada,119371
55,85000,80.0,20002,Canada,125879
60,35000,20.0,20002,USA,109518
40,45000,40.0,40004,Germany,132146
25,75000,20.0,20002,Canada,107574
45,75000,10.0,30003,Germany,103778
65,35000,100.0,50005,Canada,123261
30,55000,50.0,20002,France,122944
55,45000,30.0,50005,France,139350
65,55000,60.0,20002,Canada,102709
50,95000,90.0,50005,UK,137209
55,95000,10.0,30003,Canada,120016
45,55000,90.0,50005,Canada,138259
30,45000,10.0,50005,Canada,126812
60,65000,100.0,20002,Canada,135663
60,95000,60.0,50005,Germany,135655
30,65000,30.0,40004,UK,106856
55,45000,30.0,40004,Germany,111768
60,45000,20.0,30003,USA,102565
60,45000,50.0,40004,France,128187
55,85000,10.0,10001,France,101712
55,65000,80.0,50005,USA,124532
65,45000,30.0,20002,Germany,135650
55,35000,90.0,10001,France,111681
70,55000,100.0,40004,Canada,110406
45,25000,100.0,20002,Canada,115134
50,75000,100.0,20002,USA,100954
30,95000,10.0,30003,UK,104922
60,25000,90.0,20002,Canada,123974
65,95000,90.0,10001,UK,109102
50,55000,20.0,20002,Germany,119929
25,85000,90.0,50005,Canada,131800
35,25000,70.0,40004,Canada,109808
50,45000,10.0,30003,France,100268
70,85000,30.0,50005,USA,113090
45,35000,70.0,40004,Canada,107784
65,35000,10.0,20002,France,125080
55,45000,50.0,10001,Germany,116614
45,95000,70.0,30003,Canada,108957
55,35000,20.0,50005,France,110658
60,55000,70.0,40004,France,109487
55,75000,20.0,50005,UK,139608
25,45000,90.0,10001,Canada,102274
30,55000,30.0,40004,Germany,104744
50,65000,80.0,10001,Canada,107592
65,85000,80.0,10001,Canada,111505
45,55000,70.0,20002,France,121437
65,85000,80.0,10001,Germany,126044
45,25000,30.0,30003,Canada,105425
60,45000,70.0,50005,USA,102241
40,55000,20.0,50005,Germany,122356
35,85000,90.0,30003,Germany,107661
25,85000,80.0,10001,France,110913
50,95000,50.0,30003,USA,119165
40,85000,80.0,40004,UK,117655
35,65000,60.0,20002,Canada,113038
60,35000,40.0,30003,USA,102773
70,25000,30.0,50005,Germany,137610
30,65000,90.0,20002,Canada,110241
35,85000,40.0,40004,Canada,137638
65,45000,40.0,10001,USA,110485
35,35000,100.0,20002,UK,111087
60,35000,70.0,10001,USA,126843
30,85000,80.0,40004,Germany,114550
60,95000,30.0,30003,France,124560
35,55000,20.0,50005,Germany,124675
25,25000,20.0,40004,France,136156
35,35000,50.0,10001,Germany,112827
70,55000,20.0,30003,UK,102947
70,75000,80.0,50005,USA,137783
55,45000,30.0,20002,UK,117637
50,65000,20.0,30003,USA,117090
60,75000,20.0,40004,USA,117542
30,75000,10.0,50005,UK,123491
35,65000,100.0,50005,Canada,120801
40,95000,20.0,30003,USA,123771
45,85000,20.0,40004,Germany,105831
70,65000,50.0,20002,Germany,110085
65,25000,70.0,40004,Germany,107724
40,35000,50.0,20002,France,101178
55,45000,70.0,30003,France,130637
50,75000,70.0,30003,USA,110653
70,95000,70.0,30003,France,115525
55,95000,20.0,10001,Germany,113830
35,65000,80.0,40004,Germany,139409
25,75000,40.0,40004,USA,137338
55,75000,90.0,30003,Germany,123727
60,55000,30.0,50005,Germany,106812
60,25000,50.0,40004,UK,118436
25,55000,10.0,50005,Canada,116654
65,65000,40.0,10001,France,109660
70,45000,60.0,50005,Canada,123394
35,75000,80.0,20002,France,107623
25,45000,10.0,30003,USA,134001
50,75000,50.0,20002,USA,134900
25,75000,40.0,10001,UK,118670
45,75000,70.0,10001,UK,105781
45,55000,60.0,30003,Canada,124376
70,85000,100.0,40004,USA,113065
25,35000,30.0,20002,Germany,133415
50,35000,60.0,40004,Germany,129116
30,65000,70.0,10001,France,133251
70,75000,10.0,10001,Canada,107963
65,35000,100.0,20002,Canada,105279
65,85000,70.0,50005,Germany,106975
25,35000,40.0,30003,USA,112276
60,75000,70.0,20002,France,112213
25,55000,60.0,30003,USA,121532
50,35000,10.0,20002,Canada,112824
60,95000,30.0,20002,UK,116969
55,45000,10.0,10001,France,105290
65,75000,50.0,30003,USA,101202
25,85000,60.0,10001,Germany,106732
60,25000,30.0,50005,France,128071
30,25000,90.0,30003,France,118792
40,35000,10.0,30003,USA,112509
45,35000,60.0,30003,Canada,117218
65,85000,90.0,50005,Canada,121230
35,95000,20.0,20002,USA,104005
50,35000,30.0,50005,Canada,108243
40,35000,40.0,40004,UK,132631
65,95000,50.0,30003,Canada,108539
65,75000,80.0,40004,Germany,100882
50,35000,90.0,20002,UK,132661
60,45000,90.0,10001,USA,116910
30,25000,100.0,50005,USA,125119
30,75000,100.0,30003,USA,128097
40,85000,100.0,50005,France,128476
55,75000,30.0,40004,France,114134
25,65000,20.0,20002,France,103335
55,65000,20.0,30003,France,119955
45,65000,20.0,30003,USA,108955
65,25000,100.0,30003,Canada,110401
25,35000,70.0,10001,France,119094
70,45000,60.0,30003,Germany,137864
30,35000,10.0,50005,Canada,124805
30,35000,80.0,40004,Germany,119812
45,75000,90.0,50005,USA,135430
40,65000,70.0,30003,Canada,125030
70,95000,30.0,30003,Canada,115642
60,35000,30.0,50005,Canada,127941
60,25000,30.0,50005,Germany,130526
70,25000,100.0,40004,UK,117973
55,55000,50.0,50005,France,102828
25,95000,90.0,20002,USA,103451
40,85000,60.0,20002,UK,106930
25,45000,40.0,40004,Germany,120085
60,65000,80.0,30003,Germany,136986
65,85000,90.0,20002,France,119628
70,85000,10.0,10001,France,115750
65,45000,80.0,30003,France,119697
65,45000,20.0,20002,France,117633
35,95000,100.0,50005,Canada,139146
30,55000,30.0,20002,USA,127580
45,95000,60.0,50005,USA,129022
50,75000,60.0,20002,Canada,137207
40,25000,20.0,30003,France,115697
65,25000,30.0,10001,UK,118348
35,35000,80.0,20002,Germany,129377
70,55000,40.0,50005,Canada,107782
50,75000,60.0,20002,France,138684
45,25000,70.0,40004,USA,130490
30,25000,20.0,10001,Germany,137090
30,55000,30.0,10001,Canada,103942
30,45000,80.0,50005,UK,128966
25,55000,90.0,20002,France,121359
50,85000,10.0,20002,Canada,105720
35,45000,90.0,30003,Germany,105171
60,35000,100.0,20002,UK,135731
40,25000,100.0,30003,UK,116236
60,35000,100.0,30003,USA,135230
40,75000,80.0,10001,Germany,113043
60,35000,10.0,50005,Canada,108259
70,55000,50.0,10001,UK,107613
35,25000,70.0,10001,UK,132909
50,55000,60.0,20002,Germany,124876
30,95000,10.0,20002,UK,130151
65,35000,40.0,30003,Canada,138573
45,65000,50.0,50005,Germany,106754
70,25000,40.0,30003,USA,119390
45,95000,100.0,10001,UK,131757
65,95000,10.0,20002,USA,134430
30,35000,20.0,10001,France,105160
35,55000,80.0,10001,UK,114188
25,45000,50.0,50005,UK,119035
55,45000,100.0,10001,USA,112777
50,85000,50.0,40004,Germany,138359
45,65000,70.0,50005,UK,120314
30,95000,100.0,10001,UK,137175
70,55000,10.0,20002,France,121663
35,35000,100.0,40004,Canada,108199
35,75000,80.0,30003,Germany,138030
35,65000,100.0,50005,France,127711
50,75000,70.0,20002,Germany,108320
50,35000,30.0,30003,France,100066
25,45000,10.0,40004,Canada,124978
50,45000,100.0,30003,USA,125291
45,25000,40.0,50005,Canada,103076
30,65000,100.0,10001,UK,127019
65,95000,70.0,10001,France,110179
65,35000,70.0,30003,Canada,138965
55,95000,40.0,50005,France,125650
55,65000,80.0,10001,Canada,138781
65,25000,70.0,20002,Canada,132799
65,85000,90.0,50005,UK,133726
30,25000,100.0,50005,USA,103365
40,25000,70.0,10001,UK,106187
50,45000,80.0,40004,USA,125815
65,65000,70.0,10001,Germany,117603
55,95000,50.0,40004,Canada,123972
70,55000,60.0,20002,Germany,127182
65,35000,50.0,40004,Germany,137918
70,85000,10.0,40004,USA,115605
65,45000,20.0,20002,Canada,109640
40,95000,20.0,40004,Canada,135308
25,55000,10.0,30003,USA,128737
60,35000,70.0,50005,USA,131169
60,65000,20.0,20002,France,124609
55,25000,20.0,50005,Canada,126689
35,65000,80.0,10001,Germany,130965
30,45000,100.0,20002,USA,112566
40,25000,70.0,30003,USA,101188
55,65000,50.0,30003,USA,106491
35,55000,40.0,40004,France,125886
35,65000,30.0,20002,UK,103752
30,75000,40.0,20002,Canada,128022
45,95000,30.0,50005,Germany,103114
55,45000,50.0,30003,France,136864
35,55000,60.0,10001,Canada,106344
60,85000,30.0,10001,France,131105
50,45000,90.0,20002,Germany,122853
35,45000,40.0,40004,UK,101772
45,35000,60.0,40004,UK,116034
55,95000,10.0,40004,Germany,136835
55,75000,90.0,10001,France,113788
25,35000,10.0,50005,USA,128785
25,55000,30.0,20002,USA,112590
65,35000,20.0,30003,Germany,119411
55,95000,80.0,30003,Germany,120379
55,35000,100.0,10001,Canada,122639
70,45000,100.0,40004,USA,138723
25,35000,20.0,40004,USA,101292
50,25000,80.0,40004,USA,108964
60,65000,30.0,40004,USA,110130
65,55000,100.0,10001,USA,131128
30,85000,50.0,10001,France,129874
35,35000,70.0,20002,Canada,120643
65,95000,90.0,40004,France,119268
35,45000,20.0,30003,France,135369
60,25000,60.0,30003,UK,131486
45,95000,40.0,10001,Canada,137148
30,85000,90.0,40004,USA,105709
60,45000,40.0,50005,USA,113840
35,25000,80.0,10001,USA,113658
45,85000,80.0,30003,France,122132
30,95000,10.0,40004,Canada,102464
60,35000,80.0,20002,UK,116115
30,85000,80.0,10001,USA,131392
25,65000,60.0,20002,Germany,104085
65,45000,60.0,50005,France,139610
35,35000,30.0,10001,France,132321
40,55000,20.0,10001,UK,106721
50,55000,20.0,50005,Germany,126780
40,75000,70.0,50005,Germany,106059
35,35000,80.0,20002,Canada,100006
60,85000,100.0,40004,UK,118739
70,45000,40.0,20002,France,112283
60,75000,100.0,10001,Canada,112476
30,75000,90.0,10001,Germany,101686
50,75000,10.0,40004,Canada,101856
55,85000,30.0,10001,UK,133681
60,45000,20.0,30003,UK,122489
45,65000,100.0,10001,France,134507
45,65000,70.0,20002,Germany,126861
55,65000,50.0,10001,UK,117149
30,35000,50.0,50005,Germany,127987
55,75000,80.0,40004,Canada,120293
65,65000,30.0,20002,France,106695
45,75000,70.0,50005,France,115300
25,45000,20.0,50005,Canada,112707
30,55000,40.0,10001,USA,113450
35,35000,80.0,50005,Germany,117540
40,45000,40.0,40004,Canada,108041
35,45000,30.0,50005,UK,119684
65,35000,40.0,20002,Germany,131288
65,45000,10.0,20002,Germany,134960
65,85000,20.0,20002,Canada,100565
35,45000,20.0,40004,Germany,129371
45,45000,80.0,10001,Germany,133866
65,45000,50.0,30003,USA,111571
65,35000,60.0,20002,France,132829
35,65000,30.0,20002,Canada,103300
65,65000,10.0,10001,USA,139181
30,65000,100.0,30003,Germany,102350
55,35000,40.0,50005,USA,130881
60,55000,90.0,30003,Germany,126603
60,35000,30.0,50005,USA,107363
65,65000,90.0,30003,France,123197
50,45000,70.0,10001,USA,115386
60,45000,20.0,10001,USA,121985
50,55000,40.0,30003,Germany,129878
25,85000,10.0,20002,USA,113062
60,25000,20.0,10001,USA,103232
30,45000,60.0,30003,France,101005
50,95000,10.0,30003,UK,124161
65,75000,30.0,10001,UK,118440
45,85000,10.0,50005,France,109164
55,55000,100.0,20002,USA,106898
65,65000,90.0,50005,Canada,129388
45,45000,30.0,40004,UK,133159
50,35000,90.0,50005,Canada,107179
45,25000,30.0,10001,Germany,100957
45,35000,90.0,10001,France,106829
35,35000,20.0,50005,USA,108207
65,35000,90.0,10001,Germany,130603
60,85000,10.0,30003,USA,105259
50,95000,20.0,10001,Germany,107220
50,55000,90.0,10001,France,115991
65,75000,90.0,40004,UK,105410
25,85000,30.0,50005,Germany,125621
40,55000,80.0,10001,Canada,102838
65,95000,40.0,30003,UK,138094
70,25000,10.0,10001,USA,112576
70,95000,40.0,20002,Germany,123054
65,75000,20.0,40004,USA,107628
55,55000,100.0,50005,USA,120192
45,85000,10.0,40004,UK,139119
40,45000,80.0,30003,USA,112888
50,95000,50.0,50005,Germany,106412
55,85000,40.0,50005,USA,101637
30,65000,20.0,10001,USA,123138
60,75000,80.0,40004,USA,137275
40,55000,10.0,20002,France,122879
25,35000,20.0,50005,Canada,114118
55,85000,70.0,10001,Canada,137809
70,25000,60.0,20002,Canada,103533
55,45000,20.0,10001,France,136820
55,55000,90.0,10001,USA,109520
65,35000,30.0,10001,UK,104581
55,55000,40.0,50005,UK,136263
45,85000,50.0,50005,USA,139137
50,25000,50.0,30003,USA,116125
70,75000,60.0,20002,Germany,115126
35,35000,20.0,20002,Canada,105591
35,85000,60.0,40004,Canada,120762
25,25000,40.0,10001,Canada,111568
70,55000,40.0,30003,UK,107827
70,55000,30.0,50005,UK,122375
40,65000,60.0,10001,USA,101145
45,35000,50.0,20002,UK,139082
55,35000,60.0,40004,USA,101862
25,95000,50.0,40004,France,132341
60,45000,60.0,30003,USA,125983
40,75000,20.0,50005,USA,110647
70,45000,80.0,40004,Germany,118455
60,75000,30.0,30003,USA,126778
30,65000,70.0,20002,Germany,117282
65,75000,20.0,40004,UK,128015
55,85000,30.0,20002,Germany,100221
30,25000,20.0,30003,UK,133806
45,65000,60.0,40004,France,101468
30,75000,70.0,40004,UK,137414
40,95000,70.0,50005,France,106421
35,85000,60.0,50005,UK,124470
55,25000,100.0,50005,UK,111739
45,75000,20.0,50005,Germany,129455
35,25000,50.0,20002,Germany,105962
70,55000,100.0,20002,UK,101657
60,25000,10.0,10001,France,128800
60,25000,50.0,50005,USA,115417
40,85000,20.0,40004,USA,119377
25,45000,40.0,30003,France,135405
25,75000,100.0,40004,Germany,113700
50,35000,10.0,30003,UK,115186
55,65000,70.0,30003,Germany,119689
25,25000,90.0,30003,Germany,113399
30,65000,80.0,20002,UK,112254
65,85000,30.0,50005,USA,130123
60,75000,70.0,10001,Germany,105498
35,95000,30.0,30003,Canada,114606
30,45000,60.0,10001,France,128024
25,85000,70.0,30003,France,138979
35,25000,40.0,50005,France,103292
55,75000,100.0,20002,UK,106128
65,65000,100.0,40004,Canada,136247
55,55000,60.0,10001,France,119869
35,65000,70.0,50005,UK,123222
45,65000,30.0,40004,France,133901
50,25000,20.0,10001,Canada,125150
40,55000,70.0,30003,Canada,104866
50,65000,50.0,50005,Germany,116495
30,85000,100.0,20002,USA,106538
60,95000,20.0,20002,USA,102525
45,75000,50.0,20002,USA,107630
30,85000,60.0,20002,France,110293
65,45000,30.0,50005,UK,135243
70,45000,70.0,50005,France,100230
70,65000,80.0,20002,Germany,103887
60,75000,20.0,40004,USA,116422
55,75000,100.0,50005,France,114724
50,85000,90.0,20002,USA,111706
70,65000,10.0,10001,Germany,131568
55,75000,50.0,10001,UK,112703
45,65000,30.0,50005,Canada,130947
25,75000,100.0,30003,Canada,139022
65,85000,70.0,40004,UK,135584
55,75000,30.0,20002,France,139939
50,85000,20.0,40004,Germany,119551
40,85000,20.0,10001,Germany,108030
70,85000,90.0,20002,Germany,100855
60,95000,100.0,20002,Canada,101716
50,65000,60.0,40004,Germany,111720
35,85000,20.0,30003,Germany,127751
40,85000,80.0,20002,Canada,127900
45,75000,40.0,30003,Canada,117101
45,25000,80.0,10001,Germany,100438
60,55000,10.0,10001,Canada,102862
60,35000,30.0,20002,France,109776
45,85000,40.0,50005,UK,139270
30,75000,50.0,50005,UK,121711
50,75000,70.0,50005,UK,118084
65,55000,50.0,10001,UK,102155
30,65000,100.0,30003,Germany,136873
35,35000,40.0,40004,France,130082
30,95000,100.0,50005,USA,113040
55,45000,80.0,10001,Canada,122031
35,25000,40.0,10001,France,123762
50,85000,80.0,40004,Canada,108198
60,65000,10.0,10001,France,116324
30,55000,100.0,40004,USA,129846
25,95000,90.0,10001,Germany,111833
35,25000,30.0,20002,UK,109672
70,55000,10.0,10001,Germany,124940
30,85000,40.0,20002,USA,118326
40,65000,60.0,30003,France,109521
60,55000,10.0,40004,USA,138889
25,45000,100.0,50005,France,112640
60,25000,40.0,20002,USA,127943
40,85000,90.0,50005,Canada,125723
45,85000,30.0,50005,Germany,111540
65,75000,100.0,20002,Germany,137464
60,45000,40.0,50005,Canada,120873
60,55000,40.0,50005,USA,139297
60,55000,100.0,50005,France,130955
30,25000,80.0,30003,Germany,135830
55,65000,10.0,40004,Canada,134809
70,75000,80.0,50005,USA,137201
